text,y_true,y_pred
"The engagement level of the following phrase: 'The following data were obtained from one Male student 7 of Politics class 113 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.315578493184, sd:14.51291337601623, max:110.86394380993964, min:60.0
ACC: mean:27.543795853911767, sd:12.413182434636203, max:50.24516459821716, min:7.03574663951952
EDA: mean:0.5111785013906394, sd:0.1454041194012169, max:0.7521429801524142, min:0.2886438721366375
TEMP: mean:30.15493978604103, sd:0.2551431044511738, max:30.440946422784204, min:29.632171346722984' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 7 of Health class 118 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.74671338016155, sd:13.810517128438816, max:104.99192386531756, min:60.0
ACC: mean:28.5004153143228, sd:14.773200394319105, max:55.43772156642545, min:-5.380295043000437
EDA: mean:0.5071125601493606, sd:0.1198066944078819, max:0.6510136929740815, min:0.2461876820499024
TEMP: mean:30.194771197031884, sd:0.287725406099308, max:30.55865941642601, min:29.744309065756006' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 8 of Maths class 140 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.36794478383707, sd:10.347708059945878, max:99.83971564614237, min:60.0
ACC: mean:32.57352585479383, sd:14.34111599056842, max:57.47416401241637, min:8.742847546037602
EDA: mean:0.5897814481137554, sd:0.1228905367422064, max:0.7889644502100286, min:0.4301870976547938
TEMP: mean:30.218976665006423, sd:0.2470788423232894, max:30.545794430978507, min:29.834778861950912' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 8 of English class 108 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.12915951279966, sd:6.942117609757735, max:95.29314112025098, min:76.89273444105932
ACC: mean:30.20622012954335, sd:16.502334055333332, max:53.02284980201756, min:-4.220604047379815
EDA: mean:0.5720316140520751, sd:0.1278544174630725, max:0.7969373412517315, min:0.3773906599846529
TEMP: mean:30.019504980874743, sd:0.2859929395089068, max:30.464019788887203, min:29.617442402186175' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 9 of Maths class 112 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.10899183280799, sd:9.675417236298332, max:97.3587594950164, min:64.38668880330385
ACC: mean:19.230224963796275, sd:10.437009611804434, max:34.05293799880476, min:-0.4529527001773843
EDA: mean:0.5677525906192383, sd:0.135318362171502, max:0.7059984846714561, min:0.3293777652073515
TEMP: mean:30.18852047859321, sd:0.4262803126303904, max:31.0, min:29.67371454415325' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 9 of English class 155 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.36233685371226, sd:16.936207584799682, max:112.5295315884864, min:60.0
ACC: mean:23.676642581265742, sd:14.410732953562, max:45.408567796843485, min:-1.4641591827146527
EDA: mean:0.497259847772151, sd:0.109193246287067, max:0.6259870372138112, min:0.2659026815952067
TEMP: mean:30.24236122269415, sd:0.2863875444431166, max:30.725958440619674, min:29.90620993091521' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Female student 12 of Politics class 117 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.3393078693892, sd:14.81996928325158, max:113.22048326751133, min:64.22145602714706
ACC: mean:24.61160109155395, sd:12.231299886276023, max:46.61712111287106, min:4.541873705262677
EDA: mean:0.5300014472402762, sd:0.1474551964673904, max:0.7644687957525602, min:0.3188826617865878
TEMP: mean:30.184738946734804, sd:0.3069764709135684, max:30.648671520944728, min:29.639989823958818' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 13 of Science class 105 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.61796567333359, sd:8.135820467989571, max:91.93254477190456, min:63.77950961570424
ACC: mean:31.19588324183185, sd:13.241954057360363, max:51.5998245564896, min:9.34570306602513
EDA: mean:0.5780805409197689, sd:0.0515773291979632, max:0.6573916073878673, min:0.4988080436456756
TEMP: mean:30.31394859591561, sd:0.2344889758089465, max:30.790627192830183, min:29.971819800672456' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 14 of Maths class 148 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.89467755607214, sd:7.432271118423245, max:95.26914059379916, min:67.15197954300083
ACC: mean:31.379199719893556, sd:8.945109525979197, max:44.77715997122844, min:17.49968245807996
EDA: mean:0.553845757369525, sd:0.088773127675734, max:0.6827754124974487, min:0.3999740768926239
TEMP: mean:30.21183733006749, sd:0.248950777049701, max:30.684956496354125, min:29.745001236114224' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 14 of Maths class 148 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.35951587815443, sd:13.783541867209578, max:111.58863445612998, min:68.133531828373
ACC: mean:25.634753783541544, sd:7.141825118513399, max:38.829666611498254, min:13.286823673354553
EDA: mean:0.5229636013981785, sd:0.1089895660096697, max:0.6968552347015798, min:0.3980041605872069
TEMP: mean:30.224265669312405, sd:0.2840781404542764, max:30.770194712516627, min:29.84791088223596' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Female student 14 of English class 153 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:75.58519152476536, sd:9.045252461264637, max:94.96764380797612, min:62.151506643152274
ACC: mean:27.63093991376561, sd:11.13514417599772, max:43.49040013212502, min:9.27256139477242
EDA: mean:0.5692094133324181, sd:0.1218575720117022, max:0.7349585373761585, min:0.3240975098239044
TEMP: mean:30.18091425622263, sd:0.3506103537341995, max:30.835197243311285, min:29.73194875246101' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 15 of Maths class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.35917057129635, sd:12.511741404691492, max:101.14967797843536, min:62.5274420798428
ACC: mean:30.46252012490837, sd:18.311863005498367, max:55.327007253243934, min:-11.1995002363102
EDA: mean:0.5893027863729126, sd:0.1067599185697872, max:0.7359782327594008, min:0.3506554713779293
TEMP: mean:30.287832634482225, sd:0.3301642677229561, max:30.800576737774502, min:29.698600319709566' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 15 of Science class 139 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.97919698064018, sd:11.50437874481859, max:106.1275213705888, min:72.30666015016676
ACC: mean:29.98856387724147, sd:12.645769742448731, max:62.15824253779702, min:16.3465477704278
EDA: mean:0.5762124503470403, sd:0.1234467337810339, max:0.7921330975810078, min:0.3758904485687185
TEMP: mean:30.10691513834904, sd:0.385927364729316, max:30.615461328138213, min:29.5' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 16 of Language class 151 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.81016611997565, sd:10.44664072208056, max:99.13904249703218, min:63.549895462051936
ACC: mean:34.15818669431327, sd:8.27197485936886, max:51.39767444425088, min:21.51917068719142
EDA: mean:0.556423500767355, sd:0.0900905957943564, max:0.7279399439663089, min:0.3907746928759573
TEMP: mean:30.276402955460533, sd:0.2628854497049238, max:30.702927025353222, min:29.74905347912012' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 18 of Politics class 149 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.68982839536359, sd:12.128685499546515, max:103.62141547232348, min:68.45885095072158
ACC: mean:32.398149780237304, sd:13.289410715554736, max:48.599604874331305, min:4.269750898345691
EDA: mean:0.5038100437834525, sd:0.1093641233381369, max:0.6882656395682403, min:0.3713293292715308
TEMP: mean:30.087441981724535, sd:0.3000134261915467, max:30.483965408427043, min:29.534003273733088' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 18 of English class 110 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.58060235951646, sd:12.945328882507866, max:105.80372951997452, min:67.94354167151845
ACC: mean:22.831156074569044, sd:9.142245683029522, max:46.11344767140616, min:14.553742644225656
EDA: mean:0.5151193858686958, sd:0.0902938623607099, max:0.6800258227993444, min:0.4312408854986478
TEMP: mean:30.229762085330584, sd:0.2609924577876728, max:30.878770642500594, min:29.91494736137906' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 19 of English class 128 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.03397838800593, sd:7.987460752586431, max:88.16344598861308, min:63.72145937256153
ACC: mean:23.39182699908727, sd:15.162315386886815, max:48.891703132650825, min:1.237009047133398
EDA: mean:0.5045753826954158, sd:0.1248139206875384, max:0.6907237092622082, min:0.2
TEMP: mean:30.064061064814705, sd:0.3288432583564552, max:30.56672064849515, min:29.63615991081615' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 19 of Maths class 134 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.05463190158119, sd:11.369986618347747, max:93.16490367695152, min:60.0
ACC: mean:30.06246193924374, sd:11.035265960781215, max:45.08666947513504, min:17.538894348913214
EDA: mean:0.5944459769276828, sd:0.1031918129230358, max:0.7482297204240854, min:0.3677893616788853
TEMP: mean:30.138580711288363, sd:0.3326059492825035, max:30.67686899985877, min:29.5' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 20 of Language class 126 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:84.74080643081166, sd:9.142598479930374, max:100.030963308518, min:69.38868756367499
ACC: mean:35.90002082678327, sd:13.037467982899674, max:65.81213057369433, min:9.9376561976796
EDA: mean:0.5499324678990157, sd:0.0753395679078015, max:0.704291084381268, min:0.4131305812613735
TEMP: mean:30.34103283667385, sd:0.3202111673121209, max:31.0, min:30.0347427589014' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 21 of Science class 132 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.62812033027151, sd:11.362918178022062, max:100.71197602513205, min:62.51271610160656
ACC: mean:22.19506129697176, sd:16.06546109879482, max:51.64351069223747, min:-10.972027133173384
EDA: mean:0.5653574992560431, sd:0.0612406969494802, max:0.6668004939536105, min:0.4592829650421986
TEMP: mean:30.1132411253332, sd:0.274867698123843, max:30.748587578732547, min:29.747549237188345' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 21 of Maths class 124 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.62260059723495, sd:9.43905880029323, max:98.9221979070706, min:63.787106498582034
ACC: mean:24.077178680035907, sd:10.672560307215202, max:43.721571202200295, min:5.4576228280919175
EDA: mean:0.5709356523620668, sd:0.097670516509725, max:0.7613802272190404, min:0.3855692092950537
TEMP: mean:30.312155458923137, sd:0.2863486078836902, max:30.86339990858046, min:29.89668886098628' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 22 of Politics class 106 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.7958517090952, sd:9.871494223572798, max:88.48370557364719, min:60.0
ACC: mean:25.591117954959, sd:17.76977906292673, max:46.79846644643472, min:-10.609950813663149
EDA: mean:0.5384907370301999, sd:0.1591179274332926, max:0.8135598681427028, min:0.2908877277616279
TEMP: mean:30.11996848807359, sd:0.2072545655132451, max:30.385897007528943, min:29.671809066998748' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 22 of Politics class 154 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.37545148353232, sd:10.55032658244052, max:91.1704794687883, min:60.0
ACC: mean:25.352717302632104, sd:13.898887378726752, max:41.31429870649416, min:-1.9980778495796516
EDA: mean:0.6002050400031033, sd:0.1839019312323466, max:0.9185604041927202, min:0.2887316717323918
TEMP: mean:30.132148126071165, sd:0.2045328621159147, max:30.539049407679837, min:29.89160177803477' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 23 of Science class 110 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.89198089533123, sd:10.259116593737328, max:93.9557705647021, min:61.48613421155345
ACC: mean:24.333197443257816, sd:15.010070250570845, max:46.32585173620757, min:-1.1239566413943258
EDA: mean:0.5970390343565672, sd:0.0848618614029506, max:0.7022030333795282, min:0.4025266112233729
TEMP: mean:30.3222639054084, sd:0.2260276514699218, max:30.63723138481113, min:29.890400632590428' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 23 of English class 120 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.742761534616, sd:11.169893331575336, max:102.28006805501256, min:60.86980784329519
ACC: mean:29.87524870577324, sd:11.13393024508304, max:48.8965392644965, min:9.350194635167387
EDA: mean:0.5083152608264634, sd:0.1015404215963358, max:0.6866438736033578, min:0.3488991802537783
TEMP: mean:30.18191022651997, sd:0.351413061022933, max:30.83818922412487, min:29.64637283455864' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 23 of Language class 122 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:80.2673764506595, sd:10.094013304151948, max:93.53509982620191, min:60.0
ACC: mean:26.08615240668494, sd:8.820722498745974, max:44.36276483815568, min:13.755125119566902
EDA: mean:0.5218266237796497, sd:0.1310458530165495, max:0.6816069049155141, min:0.2435642781221683
TEMP: mean:30.169961066037608, sd:0.1999383735592225, max:30.418952910534493, min:29.78468655673589' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 23 of Health class 143 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.85049777534721, sd:9.15634487958301, max:96.31687106044424, min:64.85747067969818
ACC: mean:19.82746741617222, sd:14.529994741732676, max:46.09372502656221, min:-3.991182925370904
EDA: mean:0.5838700202125915, sd:0.0689962261592616, max:0.6681586957765133, min:0.4740004094163716
TEMP: mean:30.147566732337715, sd:0.2261524921576258, max:30.563097154982465, min:29.79558972453649' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 25 of Science class 147 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.20199324588282, sd:5.187355677219499, max:85.48880891350093, min:70.63548074322979
ACC: mean:28.107454418822336, sd:11.295473016230083, max:49.03818753118999, min:7.337804640580234
EDA: mean:0.5697873250170093, sd:0.0580194511227548, max:0.6703265698212777, min:0.4769646055040722
TEMP: mean:30.23211401214572, sd:0.3318057470914824, max:30.79065765536146, min:29.699664961835754' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,engagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 26 of Science class 157 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:76.90095694103476, sd:7.26899485249165, max:87.83456445766745, min:60.0
ACC: mean:22.24624083880822, sd:10.66810133122949, max:35.14615969201391, min:0.4544808048322863
EDA: mean:0.5098917585907, sd:0.1248749772867509, max:0.7819555810562241, min:0.3159079207154198
TEMP: mean:30.368138746206057, sd:0.2847801315518792, max:30.70299060219109, min:29.923442396021727' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Female student 26 of Maths class 103 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:85.0393258289364, sd:13.75903821829242, max:105.3745215476156, min:60.65961869675366
ACC: mean:31.671459267003826, sd:10.304671251896057, max:45.40130284258888, min:6.671412869750334
EDA: mean:0.5531780226848471, sd:0.1179870869903714, max:0.7229678932386112, min:0.384755177267553
TEMP: mean:30.350887317502803, sd:0.2440726758357471, max:30.77041539967589, min:30.029030624176368' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Female student 26 of English class 112 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:78.45451998687345, sd:9.764398692827834, max:95.2061855808666, min:60.0
ACC: mean:29.138068218731583, sd:11.605469196351605, max:46.01477658925354, min:6.904776972305928
EDA: mean:0.5024689939169943, sd:0.1132301461067313, max:0.7018238665543539, min:0.3417242948973978
TEMP: mean:30.034503197689656, sd:0.3080456468901086, max:30.391660662103664, min:29.5' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 27 of Politics class 108 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.13576107329638, sd:13.58716028635069, max:103.23096860866896, min:60.0
ACC: mean:21.307142674208336, sd:7.787604325704885, max:37.49148605439068, min:11.619948389841923
EDA: mean:0.5856058755462491, sd:0.116835106526803, max:0.769146457415336, min:0.4410810750110243
TEMP: mean:30.402818061080986, sd:0.3206052289235236, max:30.926766672378783, min:29.90551722066678' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 27 of Science class 108 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:81.12698972041908, sd:11.394407122214792, max:109.48405331900616, min:66.7038032722308
ACC: mean:26.82059990226163, sd:10.744852233224698, max:43.50234747515079, min:6.734067714399163
EDA: mean:0.5362496397979011, sd:0.1218947080536448, max:0.741530715063309, min:0.4009415979050068
TEMP: mean:30.2082921391616, sd:0.292243585351475, max:30.801831529225225, min:29.76549322461251' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 28 of Science class 109 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:77.33454771131981, sd:8.993450799748524, max:88.09285761268339, min:64.3198480322625
ACC: mean:18.80663289418937, sd:7.496465133171153, max:32.52751397091962, min:9.035604744983008
EDA: mean:0.4987728162380991, sd:0.130697787301193, max:0.7762802542066367, min:0.3295620206529825
TEMP: mean:30.0117459955586, sd:0.2888098558658155, max:30.526045409020668, min:29.5653315757644' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 29 of English class 142 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:79.08347813809857, sd:11.591805259996866, max:101.69519406742964, min:60.0
ACC: mean:25.90040846001823, sd:12.314404422258994, max:42.489134284295055, min:0.5481680194453169
EDA: mean:0.5067799711737472, sd:0.0890328819365442, max:0.7268655148608095, min:0.4024818375024995
TEMP: mean:30.225880247544616, sd:0.2429264421494112, max:30.597128618850583, min:29.772805899853708' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,neutral
"The engagement level of the following phrase: 'The following data were obtained from one Male student 29 of English class 154 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:83.6676575650111, sd:12.860505102022737, max:109.3397756079968, min:69.17362295632468
ACC: mean:31.353545027978868, sd:14.076254875353069, max:57.77018558536939, min:11.916124245666524
EDA: mean:0.5857739544853279, sd:0.1512481027178189, max:0.8231027058252239, min:0.3246730163307753
TEMP: mean:30.17305138465021, sd:0.3019953343209933, max:30.551816353946933, min:29.5' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
"The engagement level of the following phrase: 'The following data were obtained from one Male student 29 of Politics class 154 in any 10 minutes of 80. The statistics (mean, standard deviation, maximum, and minimum values) of heart rate (HR), acceleration (ACC), electrodermal activity (EDA), and skin temperature (TEMP) per minute are as follows:
HR: mean:74.09053548198457, sd:8.725892424165643, max:91.7005286566744, min:60.0
ACC: mean:24.50684100272553, sd:8.56933937101393, max:38.63679202776184, min:11.536282747260472
EDA: mean:0.588453704840334, sd:0.0983602646183063, max:0.6987445294281089, min:0.3611748131931722
TEMP: mean:30.02917466894889, sd:0.2848943365316457, max:30.47249331236355, min:29.546065642410724' is
            

 Engagement
            
 Disengagement
            
 Neutral
            
 Cannot be determined
            

Solution: The correct option is",neutral,disengagement
